group_type,group_id,group_size,train_count,val_count,split_leak,cross_label,val_error_count,labels,val_paths,train_paths
exact_dhash,c0d09292dbd47038,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00547.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01201.jpg
exact_dhash,c0e05e3727fef0f8,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00986.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01739.jpg,
exact_dhash,c1c1c0c2c0c1e0d0,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00919.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01937.jpg,
exact_dhash,c48cce6369296b0f,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01029.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02112.jpg
exact_dhash,c4929cd8d4d0d058,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00575.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01988.jpg
exact_dhash,c4c0c0c0c0c0c0c0,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00765.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01801.jpg,
exact_dhash,c4e495597febeddc,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01661.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02180.jpg
exact_dhash,c5b6acae5eccd6de,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00776.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02076.jpg
exact_dhash,c5c64e1840c0c4c0,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01001.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01919.jpg
exact_dhash,c669a29499f272f9,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00677.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02012.jpg
exact_dhash,c6c62acb9dba70e8,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01450.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01795.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02066.jpg
exact_dhash,c6c879eacc9d25e6,5,5,0,0,0,0,cloudy:5,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01225.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01294.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01784.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02082.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02171.jpg
exact_dhash,c6d169d8f4f83810,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01266.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01993.jpg
exact_dhash,c7ccdc76e3e2f8fc,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01120.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01718.jpg
exact_dhash,c8f1e872b2a53acf,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00480.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00703.jpg
exact_dhash,c9c3c1c5c0818180,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01140.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01866.jpg,
exact_dhash,cc504061f1612b96,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01671.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01816.jpg
exact_dhash,cce1e030077cf86f,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01087.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02128.jpg,
exact_dhash,cdcecce5bb8ecaf0,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01125.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02085.jpg
exact_dhash,d0c0e0e1fd99a188,2,2,0,0,0,0,rainy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00260.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00425.jpg
exact_dhash,d0d0f8d9f8d8d8d8,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01067.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01788.jpg
exact_dhash,d132d4f070e0e0e0,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00863.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01965.jpg
exact_dhash,d49692b33931698a,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00644.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01752.jpg
exact_dhash,d89cbcfedeced0b0,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01619.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01859.jpg
exact_dhash,d8f8fa796decac88,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01723.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02157.jpg
exact_dhash,d9d959dbdececdd0,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00262.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01851.jpg
exact_dhash,da1685d2c2c04430,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00984.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01935.jpg
exact_dhash,dcb4d85e9880f06c,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00706.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00765.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01968.jpg
exact_dhash,de9a586e67989893,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01694.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01900.jpg
exact_dhash,e0a4a9e26260e0b0,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00639.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02150.jpg
exact_dhash,e0c0a884c8c4c9e0,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00936.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01053.jpg
exact_dhash,e0e07c8fa0a3b080,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00802.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01305.jpg
exact_dhash,e0e0e0e03dd00373,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01523.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01881.jpg
exact_dhash,e0e8a82ca060e2c0,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00599.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01743.jpg
exact_dhash,e0f8a0a0e2a0b0b8,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00391.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00635.jpg
exact_dhash,e1ac9ab1a738c644,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00906.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01966.jpg
exact_dhash,e2c2c2c248c0c0c4,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01417.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01798.jpg
exact_dhash,e2e066c53878728c,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01361.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01445.jpg
exact_dhash,e2e2e060f1d3e8f8,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01784.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01926.jpg
exact_dhash,e2f1eac7cdb5e8c4,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01070.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01985.jpg
exact_dhash,e444c0c8c6a1bcea,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01415.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02065.jpg
exact_dhash,e481254f51511c70,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00548.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01082.jpg
exact_dhash,e4b0e478704226a2,2,2,0,0,1,0,cloudy:1; sunny:1,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00393.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00226.jpg
exact_dhash,e860f3f698608000,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01802.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02113.jpg
exact_dhash,e8c8f0f692b0f4a8,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00504.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00954.jpg
exact_dhash,e8ce8e9e96179d5a,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01326.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01958.jpg
exact_dhash,e8f4ece8f0f5f4a4,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00947.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02018.jpg
exact_dhash,eccccccca8caccce,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00849.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01630.jpg
exact_dhash,eccee576f8f0f9ba,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01026.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01245.jpg
exact_dhash,ecf57399cdec1f9b,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01399.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02178.jpg
exact_dhash,f0e1e360501a2048,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00672.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02174.jpg
exact_dhash,f0f0d0b2e0e0f0e0,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00498.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01964.jpg
exact_dhash,f0f0f0e0f0f0b874,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00491.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01849.jpg
exact_dhash,f0f0f0e0f0f0f0f0,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01285.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01906.jpg
exact_dhash,f0f0f1e7dee16c34,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01865.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01963.jpg
exact_dhash,f17718e2a080f9e0,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01913.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02147.jpg
exact_dhash,f1f1e868b9b2e1e0,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00577.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01360.jpg
exact_dhash,f272eefe168400dc,3,3,0,0,0,0,sunny:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00591.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01824.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01876.jpg
exact_dhash,f27afe8c58f552d0,3,0,3,0,0,0,cloudy:3,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01272.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02044.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02100.jpg,
exact_dhash,f2f6e8fae8fc9840,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01934.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02035.jpg
exact_dhash,f3ed698f87f6f8fc,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01220.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02173.jpg
exact_dhash,f4fc7ce075d5a4ba,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00509.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01759.jpg
exact_dhash,f67e393aba9e5ae7,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00889.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02175.jpg,
exact_dhash,f87868babafaf83c,2,0,2,0,0,0,sunny:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01447.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01965.jpg,
exact_dhash,f879b8d8cad0a4e0,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00574.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01840.jpg
exact_dhash,f8ccc0dabefbd8d8,3,3,0,0,0,0,cloudy:3,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01292.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02111.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02125.jpg
exact_dhash,f8e0c60d335bd6eb,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00943.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01845.jpg
exact_dhash,f8f0dc98b8f06973,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02124.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02184.jpg,
exact_dhash,f8f0f0f2d0cae090,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01133.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01616.jpg
exact_dhash,f8f2e3e0c0b27070,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01883.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01930.jpg
exact_dhash,f8f8d8f999f8e089,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00230.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01867.jpg
exact_dhash,f8f8f8f8e6f0f8cc,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01875.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01930.jpg
exact_dhash,f9f830e698dafcc4,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01943.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02161.jpg
exact_dhash,fc5c5c3cb434d5b3,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01454.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01836.jpg
exact_dhash,fce904c09002e000,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01090.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01552.jpg
exact_dhash,fcecfcf4e0fce4ec,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00264.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01822.jpg
exact_dhash,fcfcecfcc1e1191d,2,2,0,0,0,0,rainy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00180.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/rainy/rainy_00437.jpg
exact_dhash,fcfe1e9faf7be7b9,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02104.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02135.jpg,
exact_dhash,feefd18dc8f0a1d1,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01815.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01989.jpg
exact_dhash,fefbfaf87868302a,2,2,0,0,0,0,sunny:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01112.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01909.jpg
exact_dhash,ff7f3f2b29a59cc5,2,2,0,0,1,0,cloudy:1; sunny:1,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00994.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_01585.jpg
near_duplicate,near_001,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00391.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00635.jpg
near_duplicate,near_002,2,2,0,0,1,0,cloudy:1; sunny:1,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00393.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/sunny/sunny_00226.jpg
near_duplicate,near_003,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00456.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01694.jpg,
near_duplicate,near_004,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00474.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02132.jpg
near_duplicate,near_005,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00480.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00703.jpg
near_duplicate,near_006,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00488.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01782.jpg
near_duplicate,near_007,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00497.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00945.jpg
near_duplicate,near_008,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00501.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01282.jpg,
near_duplicate,near_009,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00509.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01759.jpg
near_duplicate,near_010,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00547.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01201.jpg
near_duplicate,near_011,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00548.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_01082.jpg
near_duplicate,near_012,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00551.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_02041.jpg
near_duplicate,near_013,2,2,0,0,0,0,cloudy:2,,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00559.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00605.jpg
near_duplicate,near_014,2,0,2,0,0,0,cloudy:2,datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00567.jpg; datasets/6a39ed934d7b489daf5f80a4-momodel/train/cloudy/cloudy_00686.jpg,
